district,address,rent,bedrooms,living-dining,bathrooms,loft,sqmeters,entire_building,building_type,use_type_en,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven,total_amens
Xuhui,嘉善路169弄26号,7000.0,2,1,1,0,58,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,宛平南路34号,7000.0,1,1,1,0,38,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,泰安路26号,7000.0,1,1,1,0,38,0,public housing,residential,0,0,0,0,1,0,0,0,1
Putuo,大渡河路1332弄17号,7000.0,3,1,1,0,68,0,public housing,residential,0,1,1,0,0,0,0,0,2
Changning,虹桥路996弄2号,7000.0,1,1,1,0,42,0,public housing,residential,0,1,1,0,0,0,0,0,2
Pudong,巨峰路667弄91号,7084.0,3,2,2,0,110,0,detached lane house,residential,0,1,1,0,0,0,0,0,2
Pudong,东方路81弄7号,7100.0,2,1,1,0,60,0,public housing,residential,0,1,1,1,0,0,0,0,3
Xuhui,永嘉路695弄,7199.0,2,2,1,0,55,0,public housing,multi-use,0,1,0,1,0,0,0,0,2
Pudong,崂山路310路3号,7200.0,1,1,1,0,40,0,public housing,residential,0,1,0,1,0,0,0,0,2
Xuhui,巨鹿路701弄,7200.0,1,1,1,0,45,0,detached lane house,multi-use,1,0,0,0,0,0,1,0,2
Changning,东诸安浜路165弄11号,7200.0,2,1,1,0,65,0,public housing,residential,0,1,1,1,1,1,0,0,5
Huangpu,武定西路1474弄2号,7200.0,1,1,1,0,52,0,public housing,residential,0,1,1,0,1,0,0,0,3
Xuhui,东安路184弄184号,7200.0,1,1,1,0,38,0,public housing,residential,0,1,0,0,0,0,0,0,1
Changning,遵义路800弄20号,7200.0,2,1,1,0,65,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,永嘉路291弄79号,7200.0,1,1,1,0,50,0,attached lane house,residential,1,1,0,0,0,1,0,0,3
Jing'an,武定路600弄,7200.0,1,1,1,0,50,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,南昌路136弄52号,7200.0,1,1,1,0,45,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,宛平南路727号,7200.0,1,2,1,0,43,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,昌化路509弄6号,7200.0,1,1,1,0,40,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,宜山路250弄23号,7200.0,1,1,1,0,37,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,襄阳南路306弄43号,7200.0,1,1,1,0,40,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,天平路51弄23号,7200.0,1,1,1,0,60,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Huangpu,陕西南路287弄41号,7200.0,1,1,1,0,55,0,attached lane house,residential,0,1,0,0,0,0,0,1,2
Xuhui,复兴中路1363弄6号,7200.0,1,1,1,0,45,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,重庆南路205弄12号,7200.0,1,1,1,0,45,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,建国西路358弄7号,7200.0,1,1,1,0,60,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,宜山路250弄22号,7200.0,1,1,1,0,45,0,public housing,residential,0,1,1,0,1,0,0,0,3
Huangpu,江西中路473弄473号,7200.0,1,1,1,1,63,0,public housing,residential,0,1,0,1,0,0,0,0,2
Jing'an,长宁路155弄30号,7200.0,1,2,1,0,50,0,public housing,residential,1,1,1,0,0,0,0,0,3
Xuhui,高安路100弄4号,7200.0,1,1,1,0,55,0,public housing,residential,0,0,0,0,1,0,0,0,1
Jing'an,长乐路764弄13号,7200.0,1,0,1,0,42,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,长乐路764弄13号,7200.0,1,0,1,0,40,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,愚园路1032弄2,7200.0,1,1,1,0,52,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
Huangpu,永嘉路19弄4号,7200.0,1,1,1,1,50,0,attached lane house,residential,0,1,0,1,0,1,0,0,3
Huangpu,绍兴路36弄2号,7200.0,1,1,1,1,52,0,detached lane house,residential,1,1,0,0,0,0,0,0,2
Pudong,崂山三村38号,7260.0,2,1,1,0,58,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,中山西路1788弄21号,7300.0,1,1,1,0,47,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,华山路351弄10号,7300.0,2,1,1,0,60,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,长乐路401弄6号,7300.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,中山南二路988弄99号,7300.0,1,1,1,0,35,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,巨鹿路393弄4号,7300.0,1,0,1,0,28,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Pudong,潍坊路140弄15号,7300.0,1,0,1,0,36,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,华山路7534号,7300.0,2,1,1,0,60,0,detached lane house,residential,0,0,0,0,0,0,0,0,0
Huangpu,淡水路248号,7300.0,2,1,1,1,50,0,detached lane house,residential,0,1,1,0,1,0,0,0,3
Changning,古北路路371弄2号,7300.0,1,2,1,0,55,0,public housing,residential,0,1,1,1,1,1,0,0,5
Huangpu,淮海中路925弄14号,7300.0,1,0,1,0,30,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,安化路183弄1号,7300.0,1,1,1,0,50,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,宜山路250弄25号,7400.0,1,1,1,0,35,0,public housing,residential,0,1,0,0,0,0,0,0,1
Changning,江苏北路111弄52号,7400.0,1,1,1,0,48,0,public housing,residential,1,1,1,1,0,0,0,0,4
Jing'an,威海路910弄82号,7400.0,1,1,2,1,50,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Jing'an,延安中路955弄33号,7497.0,1,1,1,0,60,0,public housing,residential,1,1,1,0,0,0,1,1,5
Xuhui,淮海中路1487弄,7499.0,1,1,1,1,60,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Huangpu,成都南路132弄15号,7500.0,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Pudong,乳山路315号,7500.0,1,2,1,0,52,0,attached lane house,residential,0,1,1,0,1,0,0,0,3
Huangpu,成都南路132弄15号,7500.0,2,2,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,肇嘉浜路669弄4号,7500.0,1,1,1,0,40,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,永康路141弄7号,7500.0,1,2,1,0,40,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,兴国路230弄,7500.0,1,1,1,0,38,0,public housing,residential,0,0,0,0,0,1,0,0,1
Jing'an,北京西路605弄30号,7500.0,1,1,1,1,40,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,陕西北路815弄30号,7500.0,1,2,1,0,60,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,汾阳路9弄15号,7500.0,1,1,1,0,46,0,attached lane house,residential,0,1,1,0,1,0,0,1,4
Pudong,蓝村路470弄47号,7500.0,2,1,1,0,50,0,public housing,residential,0,1,1,0,0,0,0,0,2
Changning,虹桥路1167弄6号,7500.0,1,1,1,0,70,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,龙华路2373弄12号,7500.0,1,1,1,0,45,0,public housing,residential,0,1,0,0,1,0,0,0,2
Jing'an,愚园路1032弄,7500.0,1,1,1,0,40,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Changning,天山路760弄10号,7500.0,1,1,1,1,40,0,public housing,multi-use,0,1,0,0,0,0,0,0,1
Changning,长宁路209弄33号,7500.0,2,1,1,0,80,0,public housing,residential,0,1,1,0,0,0,0,0,2
Changning,虹桥路996弄9号,7500.0,2,1,1,0,50,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,永嘉路39弄6号,7500.0,1,1,1,0,50,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,延安中路740弄31号,7500.0,1,1,1,0,42,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Huangpu,永嘉路39弄2号,7500.0,1,1,1,1,45,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,陕西南路370弄,7500.0,1,1,1,0,40,0,public housing,residential,1,1,0,1,0,0,0,0,3
Jing'an,延平路220弄9号,7500.0,1,1,1,0,58,0,detached lane house,multi-use,1,1,1,0,1,0,0,0,4
Huangpu,瑞金二路380号,7500.0,1,1,1,0,45,0,attached lane house,multi-use,0,1,0,1,0,0,0,0,2
Xuhui,虹桥路693弄8号,7500.0,1,2,1,0,50,0,public housing,residential,0,1,1,1,0,0,0,0,3
Huangpu,浙江中路433号,7500.0,2,1,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,建国西路506弄500号,7500.0,1,1,1,0,40,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,北京西路605弄30号,7500.0,1,1,1,1,40,0,detached lane house,residential,1,1,0,1,1,1,1,0,6
Jing'an,万航渡路249弄28号,7500.0,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,愚园路532弄60号,7500.0,1,1,1,0,40,0,detached lane house,residential,0,1,0,0,0,1,0,0,2
Jing'an,愚园路532弄60号,7500.0,1,1,1,0,40,0,detached lane house,residential,0,1,1,0,1,0,0,0,3
Xuhui,永嘉路288弄3号,7500.0,1,0,1,0,45,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,乌鲁木齐中路148弄,7500.0,1,1,1,0,45,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,北京西路605弄30号,7500.0,1,1,1,0,40,0,detached lane house,residential,1,1,0,1,1,1,1,0,6
Huangpu,合肥路620号,7500.0,1,2,1,1,60,0,attached lane house,residential,0,1,0,0,0,0,0,1,2
Xuhui,永康路38弄18号,7500.0,2,0,1,0,56,0,attached lane house,residential,0,1,1,1,0,0,0,0,3
Jing'an,愚园路361弄84号,7500.0,1,0,1,0,40,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,淮海中路613弄28号,7500.0,1,1,1,0,40,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Changning,泰安路125弄,7500.0,1,0,1,0,30,0,public housing,residential,1,0,0,0,0,0,1,0,2
Jing'an,延安中路913弄11号,7500.0,1,2,1,0,50,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,兴国路370号,7500.0,1,0,1,0,30,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,高安路69弄12号,7500.0,1,1,1,0,55,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,安福路255弄,7500.0,1,0,1,0,45,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,安福路229弄,7500.0,1,1,1,0,50,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,湖南路311弄,7500.0,1,1,1,0,60,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,新华路294弄,7500.0,2,1,1,0,65,0,attached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,东安四村32号,7500.0,1,1,1,0,60,0,public housing,residential,1,1,1,0,0,0,0,0,3
Xuhui,复兴中路1315弄5号,7500.0,1,1,1,0,45,0,public housing,residential,1,1,1,0,1,0,0,1,5
Jing'an,陕西北路535弄31号,7500.0,1,1,1,1,30,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Huangpu,方浜西路63弄,7500.0,1,2,1,0,65,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,巨鹿路244弄25号,7500.0,1,1,1,0,35,0,attached lane house,multi-use,0,1,1,0,0,0,0,0,2
Huangpu,淮海中路449479号,7500.0,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,高安路60号,7500.0,1,1,1,0,40,0,villa,residential,0,0,0,0,1,0,0,0,1
Jing'an,新闸路1124弄19号,7500.0,1,2,1,0,45,0,attached lane house,residential,0,0,0,0,0,1,0,0,1
Changning,延安西路1740弄26号,7500.0,1,1,1,0,42,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,淮海中路885号,7500.0,1,2,1,0,58,0,attached lane house,residential,0,1,1,1,0,0,0,0,3
Xuhui,湖南路266号,7500.0,1,0,1,0,12,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Changning,新华路569弄106支弄8号,7500.0,1,1,1,0,40,0,public housing,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,复兴西路82弄2号,7500.0,1,1,1,0,50,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,兴安路149号,7500.0,1,1,1,0,40,0,detached lane house,residential,1,1,1,0,0,0,0,0,3
Huangpu,威海路190弄6号,7500.0,2,1,1,0,45,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,南京西路591弄111号,7500.0,1,1,1,0,50,0,detached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,永福路131弄2号,7500.0,1,1,1,1,35,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,徐虹北路28弄2号,7500.0,1,1,1,0,50,0,public housing,residential,0,1,1,0,1,0,0,0,3
Jing'an,延安中路740号,7500.0,1,1,1,0,60,0,detached lane house,multi-use,0,1,1,0,0,0,0,0,2
Jing'an,愚园路361弄19号,7500.0,1,1,1,0,40,0,detached lane house,residential,0,1,0,0,0,0,0,1,2
Xuhui,复兴中路1295弄34号,7500.0,1,2,1,1,65,0,attached lane house,residential,0,0,1,0,0,0,0,0,1
Huangpu,重庆南路39弄4号,7500.0,1,0,1,0,45,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,瑞金二路258号,7500.0,1,1,1,0,50,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Changning,西诸安浜路435弄9号,7500.0,1,1,1,0,45,0,public housing,residential,0,1,0,0,0,0,0,0,1
Huangpu,南昌路100弄8号,7500.0,1,2,1,0,45,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,宜山路12弄2号,7500.0,2,1,1,0,55,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,乌鲁木齐中路361号,7500.0,1,1,1,0,65,0,detached lane house,residential,0,1,0,1,0,0,0,1,3
Xuhui,安福路乌鲁木齐中路,7500.0,1,1,1,0,45,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,延安中路877弄13号,7500.0,1,1,1,0,50,0,detached lane house,multi-use,1,1,0,1,0,0,0,0,3
Xuhui,常熟路188弄,7500.0,1,1,1,0,55,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,南昌路100弄8号,7500.0,1,2,1,0,65,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Huangpu,打浦路316弄25号,7600.0,1,1,1,0,50,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,嘉善路101弄18号,7600.0,1,2,1,0,60,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,延安中路877号,7600.0,1,1,1,0,50,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Changning,武夷路519弄53号,7600.0,1,1,1,0,50,0,public housing,multi-use,0,1,1,0,1,0,0,0,3
Xuhui,秀山路15弄1号,7600.0,1,2,1,0,55,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,黄石路169弄7号,7600.0,3,1,1,0,106,0,public housing,residential,0,1,1,1,0,0,0,0,3
Xuhui,中山南二路960弄2号,7600.0,2,0,1,0,50,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,皋兰路29号,7600.0,1,1,1,0,40,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,襄阳南路452弄,7600.0,1,1,1,0,50,0,public housing,residential,0,0,0,0,1,0,0,0,1
Huangpu,瑞金二路410弄11号,7600.0,1,0,1,0,35,0,public housing,residential,0,1,1,0,1,1,0,0,4
Changning,长宁支路310弄,7600.0,2,2,1,0,65,0,public housing,residential,0,1,0,0,0,0,0,0,1
Changning,长宁路396弄29号,7600.0,1,1,1,0,52,0,public housing,residential,1,1,1,0,0,0,0,0,3
Xuhui,虹桥路222号,7700.0,1,2,1,0,50,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,北京西路605弄30号,7700.0,1,1,1,0,50,0,detached lane house,residential,1,1,1,1,1,0,1,0,6
Huangpu,南昌路147号,7700.0,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,高安路621号,7700.0,1,1,1,0,30,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,秀山路15弄3号,7700.0,1,2,1,0,55,0,public housing,residential,0,1,0,0,0,0,0,0,1
Changning,天山二村128号,7800.0,2,1,1,0,60,0,public housing,residential,0,1,1,1,0,0,0,0,3
Huangpu,进贤路148弄2号,7800.0,2,1,1,0,65,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,虹桥路1115弄75号,7800.0,2,0,1,0,55,0,public housing,residential,0,1,1,0,0,0,0,0,2
Huangpu,肇周路332弄13号,7800.0,2,2,1,0,89,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Huangpu,茂民南路133弄18号,7800.0,1,1,1,1,45,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Changning,愚园路805弄22号,7800.0,1,1,1,0,50,0,attached lane house,multi-use,0,1,0,1,0,0,0,0,2
Xuhui,永嘉路25弄,7800.0,1,1,1,0,60,0,detached lane house,residential,1,0,0,0,0,0,0,0,1
Changning,愚园路749弄30号,7800.0,1,1,1,0,50,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
Changning,天山路760弄10号,7800.0,2,1,1,0,75,0,public housing,residential,1,1,0,0,0,0,0,0,2
Huangpu,成都北路262弄102号,7800.0,1,1,1,0,40,0,detached lane house,residential,1,1,0,1,0,0,1,0,4
Changning,延安西路649弄60号,7800.0,1,1,1,0,50,0,public housing,residential,0,1,0,0,0,0,0,0,1
Changning,长宁路396弄19号,7800.0,1,0,1,0,40,0,public housing,residential,1,1,1,0,0,0,0,0,3
Xuhui,高安路18弄6号,7800.0,1,1,1,0,35,0,detached lane house,multi-use,1,0,0,0,0,0,1,0,2
Jing'an,常熟路116弄10号,7800.0,1,1,1,0,45,0,attached lane house,multi-use,1,1,1,0,1,0,0,0,4
Jing'an,常熟路228弄,7800.0,1,1,1,0,50,0,public housing,residential,1,0,0,0,0,0,0,0,1
Huangpu,江西中路473弄473号,7800.0,1,1,1,0,45,0,attached lane house,residential,0,1,1,1,0,1,0,0,4
Jing'an,新闸路1990弄1号,7800.0,1,1,1,0,50,0,public housing,residential,1,1,1,1,1,0,0,0,5
Huangpu,绍兴路52弄0号,7800.0,1,1,1,0,50,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,长乐路942弄4号,7800.0,1,2,1,0,35,0,detached lane house,multi-use,1,1,0,0,1,0,0,1,4
Huangpu,江西中路473弄1号,7800.0,1,1,1,1,35,0,detached lane house,multi-use,1,1,1,1,1,1,0,0,6
Xuhui,永康路142弄44号,7800.0,1,0,1,0,40,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Huangpu,淡水路227弄1号,7800.0,1,1,1,0,40,0,detached lane house,multi-use,0,1,0,1,1,0,0,0,3
Pudong,乳山路161弄82号,7800.0,2,1,1,0,62,0,public housing,residential,0,1,1,0,1,0,0,0,3
Xuhui,太原路305弄5号,7800.0,2,1,1,0,60,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Huangpu,淮海中路670弄,7800.0,1,0,1,0,36,0,attached lane house,residential,0,1,1,1,0,0,0,0,3
Jing'an,陕西北路119弄21号,7800.0,1,2,1,0,55,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,泰安路120弄18号,7800.0,1,1,1,0,40,0,detached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,武康路280弄51号,7800.0,1,1,1,0,55,0,public housing,residential,0,1,1,1,0,0,0,0,3
Xuhui,襄阳北路72弄,7800.0,1,1,1,0,50,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Changning,万航渡路1523弄5号,7800.0,1,2,1,0,50,0,public housing,residential,1,1,1,1,1,1,0,0,6
Changning,延安西路649弄65号,7800.0,2,1,1,0,56,0,public housing,residential,1,1,1,1,0,1,0,0,5
Xuhui,建国西路395弄,7800.0,2,1,1,0,60,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Huangpu,雁荡路55弄8号,7800.0,1,0,1,0,40,0,attached lane house,multi-use,0,1,1,0,0,0,0,0,2
Huangpu,思南路97弄2号,7800.0,1,1,1,0,60,0,public housing,residential,0,1,1,0,0,0,0,0,2
Changning,武夷路491弄58号,7800.0,1,2,1,0,65,0,public housing,multi-use,0,1,1,1,1,0,0,0,4
Jing'an,富民路197弄65号,7800.0,1,1,1,0,50,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Huangpu,瑞金二路52弄2号,7800.0,1,1,1,0,45,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
Jing'an,巨鹿路383弄2号,7900.0,1,1,1,1,35,0,detached lane house,residential,0,1,1,0,1,0,0,0,3
Changning,镇宁路405弄160号,7900.0,1,1,1,0,50,0,public housing,residential,1,1,1,0,0,0,0,0,3
Xuhui,柿子湾路8弄6号,7900.0,2,0,1,0,50,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,高安路100弄9号,7900.0,1,1,1,0,35,0,public housing,residential,1,1,0,0,0,0,0,1,3
Huangpu,淮海中路613弄8号,7900.0,1,1,1,0,56,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,五原路191号,7999.0,1,1,1,0,40,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,长乐路682弄24号,8000.0,1,1,1,0,45,0,detached lane house,multi-use,1,1,1,0,0,0,0,0,3
Xuhui,岳阳路79弄19号,8000.0,1,2,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,太原路181弄2号,8000.0,1,1,1,0,65,0,attached lane house,multi-use,1,1,0,0,1,1,1,0,5
Huangpu,马当路334弄334号,8000.0,2,1,1,0,54,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
Huangpu,打浦路316弄34号,8000.0,1,1,1,0,40,0,public housing,residential,0,1,1,1,1,0,0,0,4
Xuhui,复兴中路1315弄4号,8000.0,1,1,1,0,40,0,public housing,residential,1,1,1,1,1,0,0,1,6
Putuo,子长路77弄13号,8000.0,3,1,1,0,65,0,public housing,residential,0,1,1,0,0,0,0,0,2
Xuhui,高安路69弄12号,8000.0,1,2,1,0,45,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Changning,安化路470弄7号,8000.0,1,2,1,0,59,0,public housing,residential,0,1,0,0,0,0,0,0,1
Huangpu,建国西路56弄9号,8000.0,1,1,1,0,50,0,attached lane house,residential,0,1,1,1,0,0,0,0,3
Yangpu,民星路340弄,8000.0,3,2,2,0,125,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,南京西路455弄,8000.0,1,2,1,1,80,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,南昌路196弄3号,8000.0,1,1,1,0,50,0,attached lane house,multi-use,0,1,1,1,0,0,0,0,3
Jing'an,太和坊33弄25号,8000.0,1,2,1,0,70,0,detached lane house,residential,1,1,1,1,0,0,0,0,4
Jing'an,北京西路605弄10号,8000.0,1,1,1,0,45,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,衡山路300弄5号,8000.0,1,1,1,0,60,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,合肥路620号,8000.0,1,2,1,1,65,0,attached lane house,residential,0,1,0,0,0,0,0,1,2
Jing'an,延安中路913弄29号,8000.0,1,1,1,0,45,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,延安中路877弄6号,8000.0,1,1,1,0,40,0,public housing,residential,0,1,0,0,0,0,0,0,1
Huangpu,重庆南路205弄40号,8000.0,1,1,1,0,70,0,detached lane house,residential,1,1,1,1,1,0,0,0,5
Jing'an,延安中路613弄29号,8000.0,1,1,1,0,45,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Changning,愚园路1355弄23号,8000.0,1,1,1,0,50,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,巨鹿路786弄7号,8000.0,1,1,1,1,30,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Jing'an,长乐路637弄12号,8000.0,1,1,1,0,60,0,detached lane house,multi-use,1,1,1,0,1,0,0,0,4
Xuhui,永嘉路39弄,8000.0,1,1,1,0,50,0,detached lane house,residential,1,0,0,0,1,0,0,0,2
Xuhui,安福路191弄21号,8000.0,1,1,1,0,50,0,detached lane house,multi-use,0,1,0,1,0,0,0,0,2
Xuhui,襄阳北路100号,8000.0,1,1,1,0,40,0,attached lane house,multi-use,0,0,0,0,1,1,0,0,2
Jing'an,陕西北路119弄88号,8000.0,1,1,1,0,75,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,华山路413号,8000.0,1,1,1,0,45,0,public housing,residential,0,1,1,0,0,0,0,1,3
Xuhui,零陵路57号,8000.0,2,1,1,0,50,0,public housing,residential,0,1,1,0,0,0,0,0,2
Changning,万航渡路564号,8000.0,1,1,1,1,60,0,detached lane house,residential,1,1,1,1,0,0,0,0,4
Minhang,虹桥路2222弄94号,8000.0,2,1,1,0,65,0,public housing,residential,1,1,1,1,1,0,0,0,5
Jing'an,华山路413号,8000.0,1,1,1,0,45,0,public housing,residential,0,1,0,0,0,0,0,0,1
Changning,江苏路186弄,8000.0,1,1,1,0,50,0,public housing,residential,0,0,0,0,1,0,0,0,1
Changning,江苏路256弄,8000.0,1,1,1,0,65,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,淮海中路899弄42号,8000.0,1,1,1,0,50,0,detached lane house,multi-use,1,1,1,1,0,1,0,0,5
Xuhui,瑞金一路121弄36号,8000.0,1,1,1,0,45,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Jing'an,石门一路49弄,8000.0,2,2,1,0,60,0,attached lane house,residential,0,1,0,1,1,0,0,0,3
Xuhui,泰安路120弄,8000.0,1,0,0,0,25,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,余姚路487弄15号,8000.0,2,1,1,0,60,0,public housing,residential,0,1,0,0,0,0,0,0,1
Huangpu,瑞金二路129弄97号,8000.0,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,建国西路316弄8号,8000.0,1,1,1,0,50,0,attached lane house,multi-use,1,1,0,1,1,0,0,0,4
Huangpu,江西中路34弄,8000.0,1,1,1,0,30,0,attached lane house,residential,0,1,0,1,1,0,0,0,3
Jing'an,万航渡路239弄21号,8000.0,1,1,1,0,35,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Xuhui,乌鲁木齐南路396弄11号,8000.0,1,1,1,1,40,0,detached lane house,multi-use,1,0,0,0,1,0,1,0,3
Jing'an,南京西路1213弄82号,8000.0,1,1,1,0,50,0,public housing,residential,0,1,0,0,0,0,0,0,1
Xuhui,泰安路36号,8000.0,1,1,1,0,55,0,public housing,residential,1,1,1,0,0,0,0,0,3
